Method                                            ,Problem                                           ,ProbSize                                          ,Seed                                              ,Time Init                                         ,Time Ops                                          ,Num Ops                                           ,Init Score                                        ,Final Score                                       ,Procs                                             ,MPI_Nodes                                         ,CUDA_BlockSize                                    ,CUDA_GridSize                                     ,Num Iterations                                    ,PopSize                                           ,ResultsFilename                                   
CUDA_SA                                           ,Rosen                                             ,2                                                 ,42                                                ,0.301302                                          ,14.774984                                         ,8192000                                           ,3552.683838                                       ,0.000001                                          ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-07__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,2                                                 ,43                                                ,0.286524                                          ,14.405217                                         ,8192000                                           ,3552.683838                                       ,0.000001                                          ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-07__seeds_43.txt
CUDA_SA                                           ,Rosen                                             ,2                                                 ,44                                                ,0.279076                                          ,14.402073                                         ,8192000                                           ,3552.683838                                       ,0.000001                                          ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-08__seeds_44.txt
CUDA_SA                                           ,Rosen                                             ,4                                                 ,42                                                ,0.288059                                          ,21.721444                                         ,16384000                                          ,4799.605957                                       ,0.045257                                          ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-08__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,4                                                 ,43                                                ,0.278587                                          ,21.773133                                         ,16384000                                          ,4799.605957                                       ,0.045257                                          ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-08__seeds_43.txt
CUDA_SA                                           ,Rosen                                             ,4                                                 ,44                                                ,0.275638                                          ,21.723631                                         ,16384000                                          ,4799.605957                                       ,0.045257                                          ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-08__seeds_44.txt
CUDA_SA                                           ,Rosen                                             ,8                                                 ,42                                                ,0.275920                                          ,36.496077                                         ,32768000                                          ,72648.320312                                      ,0.484832                                          ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-09__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,8                                                 ,43                                                ,0.275545                                          ,36.508698                                         ,32768000                                          ,72648.320312                                      ,0.484832                                          ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-09__seeds_43.txt
CUDA_SA                                           ,Rosen                                             ,8                                                 ,44                                                ,0.276149                                          ,36.506544                                         ,32768000                                          ,72648.320312                                      ,0.484832                                          ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-09__seeds_44.txt
CUDA_SA                                           ,Rosen                                             ,16                                                ,42                                                ,0.280563                                          ,66.105661                                         ,65536000                                          ,186957.234375                                     ,11.877890                                         ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-10__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,16                                                ,43                                                ,0.282417                                          ,66.147651                                         ,65536000                                          ,186957.234375                                     ,11.877890                                         ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-11__seeds_43.txt
CUDA_SA                                           ,Rosen                                             ,16                                                ,44                                                ,0.276999                                          ,66.063575                                         ,65536000                                          ,186957.234375                                     ,11.877890                                         ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-11__seeds_44.txt
CUDA_SA                                           ,Rosen                                             ,32                                                ,42                                                ,0.285874                                          ,125.754112                                        ,131072000                                         ,430453.750000                                     ,6937.769531                                       ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-13__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,32                                                ,43                                                ,0.279212                                          ,125.693600                                        ,131072000                                         ,430453.750000                                     ,6937.769531                                       ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-14__seeds_43.txt
CUDA_SA                                           ,Rosen                                             ,32                                                ,44                                                ,0.277163                                          ,125.676038                                        ,131072000                                         ,430453.750000                                     ,6937.769531                                       ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-15__seeds_44.txt
CUDA_SA                                           ,Rosen                                             ,64                                                ,42                                                ,0.279538                                          ,244.415802                                        ,262144000                                         ,782858.625000                                     ,104826.429688                                     ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-18__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,64                                                ,43                                                ,0.279106                                          ,244.412706                                        ,262144000                                         ,782858.625000                                     ,104826.429688                                     ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-20__seeds_43.txt
CUDA_SA                                           ,Rosen                                             ,64                                                ,44                                                ,0.279079                                          ,244.426447                                        ,262144000                                         ,782858.625000                                     ,104826.429688                                     ,1024                                              ,-1                                                ,16                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-23__seeds_44.txt
CUDA_SA                                           ,Rosen                                             ,2                                                 ,42                                                ,0.419545                                          ,33.751482                                         ,131072000                                         ,3519.425537                                       ,0.000000                                          ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-23__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,2                                                 ,43                                                ,0.419209                                          ,33.709161                                         ,131072000                                         ,3519.425537                                       ,0.000000                                          ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-23__seeds_43.txt
CUDA_SA                                           ,Rosen                                             ,2                                                 ,44                                                ,0.418284                                          ,33.741469                                         ,131072000                                         ,3519.425537                                       ,0.000000                                          ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-24__seeds_44.txt
CUDA_SA                                           ,Rosen                                             ,4                                                 ,42                                                ,0.419376                                          ,77.980342                                         ,262144000                                         ,4739.000488                                       ,0.010015                                          ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-25__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,4                                                 ,43                                                ,0.418736                                          ,77.996392                                         ,262144000                                         ,4739.000488                                       ,0.010015                                          ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-25__seeds_43.txt
CUDA_SA                                           ,Rosen                                             ,4                                                 ,44                                                ,0.420341                                          ,77.980791                                         ,262144000                                         ,4739.000488                                       ,0.010015                                          ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-26__seeds_44.txt
CUDA_SA                                           ,Rosen                                             ,8                                                 ,42                                                ,0.424162                                          ,166.598407                                        ,524288000                                         ,72124.937500                                      ,0.289917                                          ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-28__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,8                                                 ,43                                                ,0.421586                                          ,166.575711                                        ,524288000                                         ,72124.937500                                      ,0.289917                                          ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-30__seeds_43.txt
CUDA_SA                                           ,Rosen                                             ,8                                                 ,44                                                ,0.420090                                          ,166.573705                                        ,524288000                                         ,72124.937500                                      ,0.289917                                          ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-31__seeds_44.txt
CUDA_SA                                           ,Rosen                                             ,16                                                ,42                                                ,0.422157                                          ,343.913835                                        ,1048576000                                        ,186089.484375                                     ,10.405946                                         ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-35__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,16                                                ,43                                                ,0.424481                                          ,343.921886                                        ,1048576000                                        ,186089.484375                                     ,10.405946                                         ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-38__seeds_43.txt
CUDA_SA                                           ,Rosen                                             ,16                                                ,44                                                ,0.422091                                          ,343.900392                                        ,1048576000                                        ,186089.484375                                     ,10.405946                                         ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-42__seeds_44.txt
CUDA_SA                                           ,Rosen                                             ,32                                                ,42                                                ,0.424747                                          ,699.813990                                        ,2097152000                                        ,429947.968750                                     ,4798.732422                                       ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-49__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,32                                                ,43                                                ,0.423853                                          ,699.826265                                        ,2097152000                                        ,429947.968750                                     ,4798.732422                                       ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-19-56__seeds_43.txt
CUDA_SA                                           ,Rosen                                             ,32                                                ,44                                                ,0.425232                                          ,699.838717                                        ,2097152000                                        ,429947.968750                                     ,4798.732422                                       ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-03__seeds_44.txt
CUDA_SA                                           ,Rosen                                             ,64                                                ,42                                                ,0.427154                                          ,1526.251453                                       ,-100663296                                        ,782098.437500                                     ,84764.562500                                      ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-18__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,64                                                ,43                                                ,0.424529                                          ,1526.244718                                       ,-100663296                                        ,782098.437500                                     ,84764.562500                                      ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-33__seeds_43.txt
CUDA_SA                                           ,Rosen                                             ,64                                                ,44                                                ,0.426736                                          ,1526.245674                                       ,-100663296                                        ,782098.437500                                     ,84764.562500                                      ,16384                                             ,-1                                                ,16                                                ,1024                                              ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-49__seeds_44.txt
CUDA_SA                                           ,Rosen                                             ,2                                                 ,42                                                ,0.285080                                          ,15.115015                                         ,32768000                                          ,3539.313965                                       ,0.000000                                          ,4096                                              ,-1                                                ,64                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-49__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,2                                                 ,43                                                ,0.282075                                          ,15.118614                                         ,32768000                                          ,3539.313965                                       ,0.000000                                          ,4096                                              ,-1                                                ,64                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-49__seeds_43.txt
CUDA_SA                                           ,Rosen                                             ,2                                                 ,44                                                ,0.285273                                          ,15.126861                                         ,32768000                                          ,3539.313965                                       ,0.000000                                          ,4096                                              ,-1                                                ,64                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-49__seeds_44.txt
CUDA_SA                                           ,Rosen                                             ,4                                                 ,42                                                ,0.287279                                          ,23.418481                                         ,65536000                                          ,4743.644531                                       ,0.017811                                          ,4096                                              ,-1                                                ,64                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-49__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,4                                                 ,43                                                ,0.281304                                          ,23.425118                                         ,65536000                                          ,4743.644531                                       ,0.017811                                          ,4096                                              ,-1                                                ,64                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-50__seeds_43.txt
CUDA_SA                                           ,Rosen                                             ,4                                                 ,44                                                ,0.283805                                          ,23.410431                                         ,65536000                                          ,4743.644531                                       ,0.017811                                          ,4096                                              ,-1                                                ,64                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-50__seeds_44.txt
CUDA_SA                                           ,Rosen                                             ,8                                                 ,42                                                ,0.283618                                          ,40.063362                                         ,131072000                                         ,72338.250000                                      ,0.320805                                          ,4096                                              ,-1                                                ,64                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-50__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,8                                                 ,43                                                ,0.283005                                          ,40.073130                                         ,131072000                                         ,72338.250000                                      ,0.320805                                          ,4096                                              ,-1                                                ,64                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-51__seeds_43.txt
CUDA_SA                                           ,Rosen                                             ,8                                                 ,44                                                ,0.281808                                          ,40.052597                                         ,131072000                                         ,72338.250000                                      ,0.320805                                          ,4096                                              ,-1                                                ,64                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-51__seeds_44.txt
CUDA_SA                                           ,Rosen                                             ,16                                                ,42                                                ,0.282622                                          ,73.119529                                         ,262144000                                         ,186633.015625                                     ,10.957329                                         ,4096                                              ,-1                                                ,64                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-52__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,16                                                ,43                                                ,0.282315                                          ,73.120102                                         ,262144000                                         ,186633.015625                                     ,10.957329                                         ,4096                                              ,-1                                                ,64                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-53__seeds_43.txt
CUDA_SA                                           ,Rosen                                             ,16                                                ,44                                                ,0.282994                                          ,73.105315                                         ,262144000                                         ,186633.015625                                     ,10.957329                                         ,4096                                              ,-1                                                ,64                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-53__seeds_44.txt
CUDA_SA                                           ,Rosen                                             ,32                                                ,42                                                ,0.282998                                          ,140.542167                                        ,524288000                                         ,430453.750000                                     ,5501.551758                                       ,4096                                              ,-1                                                ,64                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-55__seeds_42.txt
CUDA_SA                                           ,Rosen                                             ,32                                                ,43                                                ,0.283617                                          ,140.553345                                        ,524288000                                         ,430453.750000                                     ,5501.551758                                       ,4096                                              ,-1                                                ,64                                                ,64                                                ,500                                               ,-1                                                ,results/proper_exps/v31_cuda_good/cuda/sa/cuda_sa_experiment1_standard_Rosen/2021-06-23-13-19-07//2021-06-23-13-20-56__seeds_43.txt
